date,numeric0,numeric1,categorical0,time,target
1979-05-26,232,4,b,11:04:48,0
1997-08-09,1799,,b,13:45:53,0
2001-12-06,9618,7,c,06:18:23,0
2013-01-27,9137,2,c,11:19:59,0
1986-10-30,3716,8,b,12:10:30,0
1986-09-14,2029,3,c,15:43:40,0
1980-04-30,5474,,b,08:57:57,0
2008-01-27,7610,1,b,07:39:13,0
1981-04-03,9131,,b,01:04:27,0
2005-12-06,7899,,a,17:59:29,0
1983-05-10,9184,,b,22:16:12,0
1970-05-20,4519,2,c,14:16:43,0
1981-03-30,430,,b,22:14:21,0
2010-02-18,9657,,c,13:33:35,0
2006-02-19,6364,1,b,20:42:17,0
2008-09-30,5466,8,b,09:47:36,0
1985-12-23,2920,6,b,00:23:40,0
1970-02-22,1024,5,b,20:34:57,0
2016-05-19,124,,a,06:53:53,1
1976-12-29,8562,,c,16:49:41,0
2008-11-15,7619,7,b,07:57:18,0
1971-12-19,8450,8,c,11:53:06,0
2019-08-05,1308,,a,08:12:05,0
1994-07-17,7970,8,a,13:56:17,1
2013-06-18,14,,c,15:29:22,1
1989-01-28,6665,,b,17:23:18,0
1977-03-23,1609,8,b,20:43:27,0
1983-07-21,9490,8,b,10:46:22,0
2010-11-21,9266,,a,13:25:54,0
1990-03-15,8657,,b,14:45:10,0
1992-09-29,6380,,c,15:56:01,0
1978-08-24,3988,2,b,16:10:58,0
2013-02-06,4460,,b,13:58:58,0
2004-02-18,9769,1,c,07:29:21,0
2008-07-05,3454,,b,14:03:07,0
1983-05-18,7604,,c,11:13:32,0
2001-06-17,3139,,b,22:03:57,0
2013-08-04,1424,9,b,04:10:03,0
1981-08-28,7786,,a,10:42:02,0
1981-01-16,5067,,a,02:11:55,0
2007-04-04,9521,,b,19:21:03,0
2000-02-11,5252,5,a,21:52:43,1
1975-10-16,6332,0,c,01:24:08,0
1983-10-29,5194,,c,02:16:12,0
1977-10-30,6405,,a,05:12:13,0
1985-04-26,8865,2,c,11:35:54,0
1989-12-17,6529,,b,02:18:43,0
2003-03-25,1403,1,a,06:39:21,0
1974-08-04,6025,8,c,21:47:59,0
2016-09-10,6896,,b,05:27:41,0
1985-12-02,6863,,c,06:58:02,0
2014-11-09,9976,,b,13:59:05,0
1991-01-09,3467,,a,12:12:38,0
2000-01-23,8362,,c,23:28:51,0
2000-02-22,1667,0,a,23:36:41,0
1976-02-15,8772,,b,11:36:49,0
2019-04-26,9556,,a,19:25:20,1
2007-07-01,3632,2,c,02:43:06,0
1989-08-19,3312,7,a,04:24:55,1
1995-02-14,6024,4,a,11:59:35,0
1972-05-23,1582,,a,11:00:18,1
1972-08-03,6393,4,c,22:37:09,0
2015-03-17,9508,,c,22:55:44,0
1977-06-18,6891,,b,08:19:45,0
1988-11-06,9846,7,c,19:11:00,0
1995-07-29,9826,0,a,16:57:41,0
1994-08-06,8661,9,b,16:27:48,0
1980-07-22,1168,9,a,04:03:34,0
2002-12-22,9600,9,a,23:26:18,0
2010-09-23,4984,,a,02:40:00,0
1998-08-19,6124,,b,23:42:34,0
2014-08-27,8429,2,c,15:26:08,0
1970-01-01,7382,,c,13:13:57,0
2004-09-04,3441,4,c,15:32:10,0
2010-04-13,8680,,b,20:34:03,0
1979-09-17,5030,,a,16:44:22,0
2007-08-17,3905,,c,12:14:35,0
2003-11-20,6746,9,c,12:00:26,0
1989-03-18,1219,2,a,11:18:07,1
2017-06-21,8963,3,b,08:47:37,0
1977-02-15,5455,,c,02:57:24,0
1990-02-14,7647,6,a,16:28:32,0
2014-04-29,8255,,c,15:55:42,0
1989-06-25,7719,,a,11:06:26,0
1992-08-07,2078,,c,03:30:09,0
1977-11-24,5334,0,c,09:14:44,0
1986-05-31,634,,c,12:46:52,0
2013-05-20,8227,,b,18:44:11,0
1978-10-19,4309,,a,09:53:39,1
2007-10-14,1838,3,a,20:09:49,1
1979-01-16,1462,8,b,05:10:51,0
1994-12-08,3946,9,b,05:28:36,0
1998-11-12,8843,5,a,15:28:48,1
2014-03-28,5904,,c,05:27:28,0
2019-08-09,8821,2,b,04:37:22,0
2005-07-27,3955,,c,17:38:29,0
1995-01-11,9607,1,a,10:45:19,0
1972-01-10,7529,6,c,22:17:30,0
2011-01-02,2138,1,b,04:36:04,0
1992-10-14,2067,,a,00:39:33,0
2005-02-07,3739,3,a,02:52:14,0
1991-07-11,3831,9,a,18:17:03,1
1988-04-30,4553,,a,10:13:56,0
1974-08-20,6992,3,a,17:38:53,0
1984-11-27,8863,,b,15:18:31,0
1986-04-19,4296,,c,07:49:54,0
2017-02-05,5298,,a,05:59:18,1
1985-04-08,125,3,b,00:42:23,0
2009-12-18,460,8,c,12:54:59,1
2012-10-05,1972,9,c,22:55:42,0
1994-01-28,3121,9,a,05:26:53,0
1998-08-28,9925,0,b,17:55:23,0
1984-03-19,3222,5,a,15:53:40,0
1979-10-17,802,6,a,12:25:20,1
1999-01-10,6034,0,b,05:41:41,0
1997-07-08,5570,,b,11:55:06,0
2018-11-23,1427,0,c,02:48:01,0
2014-07-25,9339,0,a,18:39:24,0
1975-11-29,58,,c,04:12:58,0
1971-07-02,223,,a,21:13:31,1
1990-03-19,1080,,a,19:33:15,1
1976-05-11,2082,9,c,07:48:35,0
1983-12-30,7441,2,a,05:46:42,0
2018-10-24,5476,8,a,10:41:34,1
1976-07-01,3634,3,b,14:41:50,0
1987-04-30,5020,,c,02:27:57,0
1979-12-31,6291,,a,02:03:59,1
2005-01-20,2487,,b,16:04:11,0
2008-04-28,2686,,c,07:39:36,0
1970-08-19,8391,2,c,03:00:38,0
2019-04-27,3043,,a,11:36:45,0
1989-12-17,5327,,b,19:26:41,0
2009-06-24,8983,8,c,11:50:57,0
2009-08-14,7865,,b,14:15:00,0
1990-06-30,8435,,c,20:25:36,0
1990-05-28,772,,b,22:31:30,1
1980-04-27,7718,,c,10:40:56,0
1979-12-23,6706,4,a,16:32:33,1
1992-03-19,8735,,c,00:38:44,0
2010-07-13,8200,5,a,01:20:32,0
2001-11-29,1968,,a,09:23:23,0
1985-11-18,6000,4,a,02:07:36,0
1987-03-27,9963,,c,17:37:37,0
1977-08-28,7220,9,a,00:52:04,1
1990-10-17,1754,,c,15:47:22,0
1973-01-04,6519,,b,03:39:33,0
2006-10-20,5171,,c,09:56:21,0
1999-12-13,5120,,a,03:21:20,1
2000-04-01,7240,,c,17:17:52,0
2009-08-19,4378,2,a,05:00:41,0
1972-06-30,6720,2,a,04:43:36,0
2016-04-26,2765,7,c,09:56:36,0
2007-01-10,2119,,a,03:23:31,0
1995-02-18,7592,5,c,06:04:22,0
2008-03-23,3703,4,b,07:51:20,0
2000-10-17,78,,b,20:13:59,0
1995-04-22,5437,6,a,03:46:16,0
1977-08-06,5504,,b,14:17:58,0
1979-09-12,3437,7,c,02:50:35,0
1999-12-08,583,,b,16:49:01,1
2009-10-23,7512,,c,12:38:25,0
1972-12-22,4434,1,b,02:17:28,0
1982-02-15,5574,3,b,00:03:20,0
2015-09-18,1250,9,a,00:51:22,0
1986-02-02,5385,,c,20:15:08,0
2017-05-19,792,6,b,14:28:33,0
1972-08-17,8956,,a,03:02:47,0
1986-06-14,4164,,b,09:24:57,0
2017-08-27,6258,6,b,09:08:55,0
2000-06-11,8780,,a,14:01:12,0
1991-04-03,1873,,a,11:55:40,0
1977-11-21,3427,,c,16:05:30,0
2008-09-02,8389,8,b,17:40:45,0
1982-10-07,7942,,b,17:56:47,0
2013-02-07,3296,,b,19:08:38,0
2004-07-26,994,,b,00:29:08,0
1996-11-10,8041,5,a,14:12:48,0
1982-09-18,9292,5,b,11:19:56,0
2005-07-31,5937,4,b,04:51:25,0
1980-11-26,4077,5,a,06:52:40,1
1995-05-14,9471,7,b,17:20:07,0
1988-10-11,9064,3,a,23:12:02,0
2019-06-29,7738,,a,14:47:26,0
2015-09-17,191,,c,11:52:13,0
1987-03-09,2176,,a,01:10:21,0
1997-07-18,5492,1,b,16:02:51,0
2018-10-03,1006,,a,03:22:12,0
1971-03-08,351,,c,12:44:52,0
1976-11-24,6797,,b,11:47:41,0
1993-01-12,4077,0,a,15:48:37,0
1982-04-26,7882,6,b,18:50:10,0
1973-11-06,7117,,b,13:35:08,0
1988-08-10,5561,,a,02:35:28,0
2010-12-13,3657,,b,07:51:49,0
2010-11-25,9521,9,a,21:46:39,0
1985-08-31,9905,8,b,06:10:47,0
1974-11-11,9677,,c,15:31:02,0
1978-08-23,9565,,a,13:29:01,1
1997-07-04,4880,,c,14:02:05,0
1985-03-11,4665,2,a,22:50:01,1
2002-12-27,1237,5,b,02:17:59,0
2008-11-11,862,1,b,11:14:21,0
1989-10-17,8141,4,a,21:46:59,0
2007-04-01,2319,,a,09:45:53,1
1988-10-18,8835,,c,08:46:59,0
2011-04-21,4975,6,b,21:40:48,0
1977-06-28,5069,4,a,13:23:19,0
1990-08-21,4876,9,c,16:25:56,0
2008-02-10,3299,2,b,20:21:26,0
1990-07-27,4432,3,b,16:29:25,0
2019-05-07,7480,8,a,22:57:25,0
1998-03-01,56,9,a,08:22:33,1
1995-05-02,9017,2,a,07:02:19,0
1975-09-26,2118,,a,23:18:47,0
1975-05-28,7916,5,c,03:15:46,0
1976-09-18,6405,3,b,23:02:12,0
1979-11-02,8006,7,b,13:46:13,0
2013-01-21,4391,,c,19:47:16,0
1997-12-07,3836,,a,19:27:22,0
2016-05-07,4527,,c,22:57:53,0
1998-03-09,3037,7,c,23:32:00,0
1982-10-17,3455,,b,16:02:06,0
2005-02-24,9731,,b,16:44:27,0
1987-06-30,8493,9,a,13:38:49,0
1998-04-17,4020,3,b,19:36:05,0
1974-07-10,6667,,b,11:55:50,0
2011-08-31,8512,,b,19:47:50,0
1992-07-26,6536,2,b,17:16:39,0
2019-05-17,7705,5,c,10:08:51,0
2009-02-27,6276,3,c,16:58:21,0
1978-05-06,4834,,c,01:37:42,0
1996-03-22,7796,,b,04:55:32,0
1974-07-08,2749,2,a,19:40:45,0
2001-04-15,4542,5,b,12:59:24,0
1987-08-03,2015,,c,05:30:13,0
1976-12-05,6465,6,a,18:28:11,0
1998-09-28,9798,,b,20:28:52,0
2001-04-12,9529,8,b,08:54:42,0
1981-07-30,654,9,a,19:12:32,1
2000-07-12,8915,,c,00:59:59,0
1982-09-09,6409,5,c,13:37:21,0
1973-03-24,7134,,a,00:05:05,1
2012-07-19,2469,1,b,17:47:58,0
2014-11-13,886,,c,02:31:46,1
1982-04-16,1851,,a,02:06:55,0
2003-11-04,5384,,c,05:25:49,0
1983-03-03,6874,6,a,07:27:40,0
2003-06-27,6360,0,c,07:57:39,0
1988-01-04,835,3,c,19:50:53,0
1990-03-20,6104,0,a,15:58:27,0
2007-03-04,8495,,b,04:29:17,0
1980-11-19,4864,,c,20:53:02,0
2012-04-19,238,,b,13:58:18,0
1975-09-14,7778,5,a,10:57:11,0
1990-06-09,45,,a,05:22:30,1
1983-02-10,7550,7,a,08:42:37,1
1990-12-27,6512,4,b,10:15:24,0
1984-05-22,2816,7,a,14:33:13,1
2016-11-20,8486,3,c,04:55:56,0
1994-09-26,363,0,c,05:16:03,0
1974-02-11,2391,,c,01:08:39,0
1981-07-09,2756,,c,11:33:31,0
2003-04-01,5585,6,a,13:29:31,0
2012-03-31,7079,5,b,22:18:10,0
1985-05-21,9686,,b,20:53:10,0
1982-02-06,2608,0,b,12:46:26,0
1976-03-16,8573,,b,15:53:52,0
1986-03-28,6034,1,a,12:39:33,1
2001-01-14,4927,1,c,06:51:19,0
1989-10-25,5454,0,c,20:14:58,0
1990-04-01,4234,0,a,12:26:57,0
1988-03-17,5563,,a,05:04:18,0
2019-07-01,1063,0,c,14:11:08,0
1976-06-05,9584,,c,13:45:27,0
1996-12-20,2256,1,b,15:51:42,0
2008-08-29,4517,8,c,20:28:32,0
1995-05-16,202,5,a,19:37:57,1
1971-02-06,502,,a,12:57:56,1
2015-03-04,9646,,c,17:42:29,0
1998-12-15,3616,,a,04:13:18,1
1979-02-10,5330,,a,15:19:10,1
2000-02-20,6683,8,c,14:23:52,0
1997-09-15,6009,7,a,09:51:56,0
1977-09-03,611,4,c,01:15:27,1
2013-01-07,3479,2,a,05:13:52,1
2018-08-23,3903,,b,21:00:10,0
2014-10-04,5948,,b,06:12:44,0
2000-10-29,3799,2,a,13:24:30,0
2000-10-26,9793,5,b,14:13:56,0
1987-09-06,7370,,c,17:22:33,0
1985-09-28,8829,1,b,13:02:02,0
2010-10-29,3282,,c,13:03:22,0
2008-05-08,963,,a,20:03:12,1
1971-11-03,6579,9,a,11:13:18,0
2016-09-06,7016,9,c,00:45:18,0
2011-02-23,8251,,c,05:51:22,0
2004-03-31,3195,,c,17:07:57,0
2007-12-20,6792,,b,11:16:01,0
1989-06-19,4589,,c,05:29:54,0
1994-06-10,4493,,b,17:51:11,0
1976-03-25,9236,5,c,02:37:37,0
2010-12-20,6661,4,a,01:02:40,0
1983-09-05,4460,6,b,20:20:07,0
2016-09-05,6924,,c,08:45:17,0
1986-01-25,2713,5,c,23:25:25,0
2006-08-11,566,9,c,00:21:29,0
1998-10-04,2350,,c,23:07:47,0
2002-04-14,5714,7,a,21:27:27,1
1989-03-09,4964,,c,06:22:47,0
1984-02-16,4314,,b,00:38:46,0
2012-12-26,876,4,c,22:55:39,0
1981-03-16,4494,,b,10:37:46,0
1987-12-14,4524,9,c,02:58:13,0
1976-05-09,3622,,b,02:19:29,0
1992-09-14,1758,,a,00:00:59,0
2012-04-05,5137,,b,17:18:20,0
1984-10-08,4794,,b,23:31:16,0
2009-03-27,4379,8,a,13:01:48,0
1999-01-01,1820,5,a,11:48:40,1
2000-07-13,752,,c,23:13:01,0
1994-08-02,4478,,b,16:50:24,0
2009-10-13,2192,6,a,05:33:31,0
1988-12-15,4748,,c,19:39:00,0
1973-08-07,9851,2,a,21:51:47,0
1973-09-19,2381,,c,04:17:48,0
1993-07-01,7578,4,b,01:23:52,0
1990-08-27,1741,,b,14:13:46,0
1982-01-26,292,,b,02:38:23,0
2017-01-21,7959,,a,01:53:56,0
2007-10-27,9633,,b,01:06:15,0
1988-10-26,294,2,a,22:50:15,1
2015-11-04,8069,6,b,08:41:13,0
2007-02-24,7927,8,c,06:14:42,0
1999-06-03,3189,1,b,22:50:39,0
2015-09-06,6051,2,c,21:13:18,0
2019-01-27,839,9,b,11:01:30,1
1998-02-23,6953,,c,10:58:19,0
2002-04-10,5059,0,b,15:54:59,0
2004-01-29,7675,,c,03:14:32,0
2003-02-23,5100,0,b,11:37:38,0
1984-10-11,2970,2,c,04:49:10,0
1998-10-15,7544,9,b,08:43:00,0
2000-04-27,3347,1,c,15:52:44,0
1982-02-05,8862,,b,05:40:11,0
1973-12-24,9469,0,a,20:49:05,0
1983-01-03,7673,5,b,03:00:47,0
1997-06-23,4336,,c,11:19:53,0
1992-04-17,5522,3,c,12:02:58,0
2005-12-16,8610,5,b,21:57:09,0
1983-09-06,9415,,b,06:13:40,0
1990-10-02,4235,,c,06:12:34,0
2001-11-13,1458,,b,03:47:25,0
2006-12-01,6869,,a,02:47:24,1
1994-02-02,3169,6,a,14:06:56,0
1992-07-09,9905,,b,02:02:28,0
2006-10-30,9739,,c,10:46:26,0
2010-02-25,9145,,c,11:09:17,0
2014-07-10,8255,,c,05:39:32,0
2014-01-14,6975,,a,11:55:30,1
1989-05-05,9864,,c,23:03:24,0
1983-05-19,9953,,b,06:45:07,0
1985-08-21,335,,a,06:28:59,1
2019-02-12,8631,,c,04:17:42,0
1976-07-24,6579,9,c,11:20:12,0
1972-03-05,7468,7,a,14:23:59,1
2011-08-10,6098,1,c,06:26:17,0
2011-01-19,9473,0,b,07:57:27,0
2000-12-31,6268,4,b,21:58:34,0
2014-09-12,5811,,c,02:51:34,0
1981-10-19,5973,,c,00:51:42,0
1980-02-04,4963,8,a,05:16:13,1
2011-11-06,6713,,c,16:16:03,0
2013-10-12,8980,,a,21:37:50,0
2010-04-08,2757,,b,05:34:52,0
1989-10-22,8597,,c,09:50:42,0
1988-07-21,9155,3,c,04:32:28,0
2016-10-10,5340,,c,05:42:08,0
2016-03-12,1584,,b,17:30:05,0
1983-05-26,8417,,c,02:07:15,0
1970-05-15,8839,,a,19:08:09,1
1988-08-27,246,,b,16:12:37,0
1984-12-01,708,,c,23:13:47,0
2016-06-03,5133,,b,14:10:53,0
1990-01-02,2140,8,c,03:19:47,0
1997-07-24,7704,,b,20:50:30,0
1972-04-22,6525,,a,15:12:15,0
1979-01-10,9389,,b,18:06:12,0
1985-03-05,190,9,a,21:35:47,1
2010-10-19,7392,4,c,05:45:36,0
2006-05-20,877,8,c,10:45:10,0
1982-06-27,4921,,b,19:54:12,0
2014-10-31,5833,7,b,01:39:21,0
2004-07-24,9611,2,c,13:59:14,0
2005-03-16,9792,,c,04:32:59,0
2011-02-19,6517,,c,17:40:58,0
1994-06-21,1749,6,c,07:53:06,0
2017-01-27,960,7,b,15:29:03,0
1982-03-01,8048,,b,01:46:37,0
2013-09-30,8354,,b,09:15:17,0
1998-09-29,3006,,c,11:09:25,0
1993-01-20,9996,8,b,06:30:39,0
1972-11-11,6164,,a,18:47:31,0
2004-11-15,5097,,b,15:12:02,0
2001-07-26,1532,7,a,16:43:07,0
2006-10-28,4045,0,b,17:46:10,0
1982-03-30,798,,c,11:36:51,0
1996-05-13,927,,c,20:21:48,0
2009-01-13,7173,7,c,07:09:55,0
1971-05-17,1139,1,a,06:48:49,0
2009-04-06,9629,,b,00:44:16,0
1974-04-08,628,8,b,13:43:13,0
1987-09-29,5371,8,b,01:34:23,0
2017-11-29,8698,,a,10:42:56,0
1985-12-02,7021,,a,08:29:33,0
2002-02-25,1516,8,c,08:54:42,0
1992-02-28,8696,,b,14:19:29,0
2019-02-01,1415,0,a,03:16:07,0
2017-05-29,8259,,a,07:45:45,0
1984-08-05,9707,4,b,05:58:32,0
1980-09-21,5258,,a,02:10:00,0
2011-07-21,4049,6,c,05:29:58,0
1986-10-19,8101,,a,15:58:59,1
1993-05-15,9197,0,a,06:02:18,0
2002-06-26,285,8,c,05:22:36,0
1980-09-24,1431,,c,20:59:37,0
2018-12-02,5169,3,a,15:44:52,0
1984-10-16,821,,b,08:41:22,0
2006-12-08,9834,,c,08:14:12,0
1988-09-11,6734,5,a,21:47:45,0
1973-02-21,8229,,b,10:16:57,0
1990-02-15,5740,,b,16:35:24,0
1974-07-11,3616,1,a,00:36:19,0
2006-12-09,6065,7,b,22:28:35,0
1975-05-27,4757,,b,11:15:46,0
1999-08-29,4020,,c,06:48:00,0
1974-03-04,5241,,a,12:57:35,0
1985-08-29,7422,,c,16:27:03,0
1988-12-30,6307,5,b,01:43:20,0
2003-08-07,2168,,c,16:33:13,0
2001-08-17,3081,,c,14:23:02,0
1997-03-15,8913,4,b,11:57:22,0
1997-07-31,6595,8,b,06:26:42,0
2009-11-15,348,7,c,21:14:12,0
1978-06-12,7436,4,a,21:26:24,0
2008-06-08,9578,0,b,19:40:36,0
2010-05-13,2260,,b,11:20:28,0
1993-05-27,5540,,b,16:00:47,0
1979-12-29,4152,5,a,16:38:54,0
1970-03-05,2853,,a,16:15:32,0
2002-06-15,8874,,a,08:27:24,0
1978-06-11,4458,5,a,15:36:15,0
2016-01-10,344,,a,17:22:42,1
2008-03-31,2571,2,a,12:49:35,1
1987-11-27,6375,,c,16:21:20,0
2016-12-06,2809,,b,13:04:18,0
1990-04-25,1873,0,a,23:04:49,1
1977-09-24,4105,,c,02:32:05,0
1994-06-16,692,4,c,01:33:13,0
1974-08-27,1896,,a,10:58:09,0
1971-05-10,6154,5,c,00:12:58,0
2017-09-11,5826,2,b,05:19:06,0
1990-12-19,3941,,c,09:25:07,0
2002-02-25,485,,b,10:09:49,0
2000-04-29,5637,6,b,05:07:04,0
1976-01-31,6596,,c,21:39:29,0
1999-03-16,9551,,b,10:03:04,0
1991-11-17,9422,2,c,02:45:13,0
1985-07-05,4335,,c,02:54:13,0
1980-01-23,4661,8,c,22:32:20,0
1990-09-24,2054,6,a,20:15:59,0
2003-10-03,5292,7,b,19:19:16,0
2002-09-03,2535,2,c,11:45:23,0
2018-10-17,3097,,c,06:40:09,0
2016-03-17,7682,2,b,15:23:19,0
1990-01-18,8046,,b,15:52:46,0
1979-07-30,1381,1,b,10:55:39,0
2018-02-20,2,,c,14:57:35,1
1976-05-24,8460,7,b,02:44:56,0
1996-01-26,3773,0,a,06:11:07,1
2003-09-01,7639,,a,00:11:04,0
1982-04-29,4828,,c,10:14:28,0
1999-01-02,5731,5,c,03:41:56,0
1972-07-02,5289,,b,04:19:17,0
1988-06-23,5338,1,a,09:16:32,0
2006-11-15,1247,,b,21:17:30,0
2006-02-02,2629,9,c,16:59:01,0
1999-09-08,6874,7,b,00:58:35,0
1976-03-13,4630,,c,08:49:17,0
2005-04-27,9256,2,b,02:16:08,0
2008-02-01,6577,,a,06:55:05,0
1995-07-23,5758,4,b,23:36:57,0
1972-12-08,3982,0,b,23:28:29,0
2013-07-28,662,5,b,18:33:54,0
1999-07-12,9620,,c,00:35:24,0
1986-04-15,2541,,c,12:14:42,0
1995-06-19,9679,5,b,21:53:17,0
1993-10-03,5841,0,c,15:50:16,0
2006-07-23,5250,,c,10:24:57,0
2011-01-29,8463,,a,08:27:26,0
2005-10-13,7564,9,b,03:05:22,0
2007-07-03,4572,8,a,21:31:47,0
2005-02-23,3481,,b,12:57:20,0
1974-08-15,1847,,a,19:17:13,0
2010-04-26,5060,5,a,10:25:41,0
2002-05-29,8398,,c,11:01:05,0
1986-10-05,2094,7,b,19:49:43,0
2004-02-16,9059,,c,13:28:46,0
1970-03-20,2154,3,a,18:43:34,0
1983-10-28,9471,,c,03:41:33,0
1989-05-07,5398,,a,09:42:35,0
1992-12-03,8427,,c,12:05:13,0
1978-01-31,6510,,c,04:13:34,0
1999-11-07,1290,,a,12:18:37,1
1970-01-19,8473,7,a,11:20:20,1
1987-03-17,3194,9,b,17:38:00,0
1975-06-30,7031,,a,10:53:03,0
1976-06-09,4302,,a,06:07:08,0
1987-06-06,8839,7,a,21:27:27,0
1985-05-09,631,8,b,02:00:24,0
1995-09-17,322,6,a,02:27:05,1
2001-10-08,4439,,a,09:47:17,0
2019-02-10,600,6,c,22:01:29,0
2004-01-02,345,,b,15:04:53,0
1980-05-20,1336,,c,17:04:40,0
1971-01-01,4732,,c,11:01:08,0
2014-10-13,8146,,a,11:07:36,0
1975-12-19,8050,8,a,23:43:11,0
1975-09-18,5509,,a,11:28:13,1
1975-09-11,9097,6,c,02:55:09,0
1997-07-28,1459,,c,19:02:32,0
1987-07-26,3601,8,b,09:21:49,0
2006-08-10,4104,2,c,02:41:57,0
1988-05-25,4802,,c,07:14:12,0
1982-11-18,5418,2,c,02:16:37,0
1982-03-02,9686,2,a,01:36:49,1
2010-08-19,1277,9,a,01:44:59,0
2003-02-09,7834,,a,10:22:51,0
1980-06-18,5822,2,c,08:24:37,0
1987-08-08,7942,,b,23:45:17,0
1983-01-01,9633,,b,01:57:45,0
1979-09-19,1993,,b,11:52:36,0
1997-09-30,1923,,c,01:47:21,0
2015-06-08,3815,6,b,14:20:31,0
1983-11-04,3763,,b,03:11:21,0
2017-06-23,1753,,b,15:23:59,0
1997-09-28,1017,5,b,17:02:30,0
1980-02-16,8082,,b,13:46:54,0
1993-06-01,8107,0,c,09:48:29,0
2017-01-23,3753,,b,16:15:51,0
2016-08-18,425,,b,19:21:00,1
1996-04-15,9116,8,b,03:38:58,0
2014-08-25,5810,7,a,19:02:28,0
2013-12-04,3996,9,a,16:40:42,0
1989-07-25,4081,4,c,09:20:48,0
1992-12-13,6634,4,a,16:29:54,1
2009-07-21,8808,,a,17:01:22,0
2010-12-25,1367,,a,20:44:54,0
1977-11-12,3953,3,c,04:54:21,0
1988-01-27,8678,3,c,23:44:26,0
2012-11-24,6133,,a,15:13:46,0
2006-12-02,6963,9,a,02:07:15,0
1984-11-17,6691,,a,08:18:00,0
1977-03-09,198,9,b,10:29:44,0
1982-04-16,2856,3,c,19:16:23,0
1985-10-04,9499,4,b,03:13:19,0
2008-08-02,8813,0,c,17:47:41,0
1974-11-13,1730,,b,14:11:19,0
2012-06-25,3578,,b,14:27:25,0
1994-04-19,2551,1,b,10:38:54,0
2003-12-04,930,8,c,06:23:54,1
2011-04-12,1207,0,b,12:47:57,0
2009-08-12,9441,,a,01:37:16,0
1998-03-05,7193,3,c,11:17:27,0
1971-01-07,6638,,a,07:05:09,1
1983-04-23,4315,,c,22:24:26,0
2000-08-25,345,,c,09:12:35,0
1970-12-02,4031,4,c,15:51:33,1
2002-11-30,8381,,b,05:39:26,0
1975-08-19,6443,,b,18:02:15,0
2001-01-21,4504,7,b,01:31:55,0
1974-12-05,9438,3,a,17:26:15,1
2014-09-22,3724,4,a,21:50:58,1
1973-06-01,3581,,c,19:19:40,0
1986-09-07,4768,2,b,19:32:38,0
2011-04-13,4960,,c,17:23:28,0
2008-09-19,139,2,a,15:25:06,1
2017-07-17,57,2,a,21:48:13,1
2004-11-22,5422,,c,16:03:28,0
1993-03-07,2637,,c,20:48:11,0
1995-05-30,8236,,a,11:08:16,0
1997-12-09,4694,3,b,02:06:15,0
2005-09-26,1557,,a,03:01:53,0
1998-03-11,3177,1,b,00:24:51,0
1995-12-29,228,,c,10:57:32,1
1977-08-22,7797,,b,10:50:30,0
1978-01-11,1097,9,c,18:57:19,0
2019-07-13,5015,7,c,04:53:25,0
1982-06-07,329,,a,13:02:49,1
1999-05-17,2557,3,c,02:25:57,0
1980-07-30,861,,b,10:11:02,1
2005-02-28,877,,c,18:50:54,1
1980-11-16,4513,2,b,01:57:19,0
1987-04-23,2246,,c,19:54:30,0
1974-06-25,4273,,b,01:20:16,0
2011-10-18,707,8,a,19:47:03,1
1980-12-11,3562,0,b,11:18:19,0
1997-01-14,1283,,c,03:38:18,0
1985-01-05,9059,,b,18:46:39,0
2018-04-04,6341,1,b,00:26:34,0
2015-06-16,3570,7,b,15:37:46,0
1996-06-19,1285,1,b,13:21:13,0
1990-03-23,9527,9,a,10:23:36,0
1970-11-11,7201,7,c,18:51:47,0
1975-07-05,9772,,c,09:47:24,0
2001-04-29,5265,2,b,04:32:51,0
2012-05-26,3873,5,c,12:36:16,0
2013-10-11,6649,,b,22:03:46,0
1991-09-02,6901,,a,09:00:10,1
1983-05-01,3495,2,c,12:13:28,0
1994-12-05,8085,,c,08:23:02,0
1995-10-10,8487,9,a,19:04:40,0
2004-08-03,3915,6,c,22:59:45,0
1982-07-13,9193,,b,23:55:49,0
2015-03-25,6061,,b,20:22:52,0
1978-04-24,2630,9,b,07:43:45,0
1985-02-25,7171,,b,03:07:34,0
2004-02-08,5947,1,b,01:17:08,0
2010-07-14,4579,2,b,04:59:51,0
1985-01-20,8105,,a,21:39:58,0
1974-05-04,6280,8,a,14:39:17,0
1983-07-29,6498,4,b,05:24:53,0
1978-02-26,3925,0,b,12:29:50,0
2010-04-22,6330,,c,20:14:54,0
2007-04-22,9874,,b,11:14:18,0
1971-05-06,6761,4,a,21:08:59,0
1996-11-29,3797,5,c,08:50:29,0
1997-11-30,8904,8,c,01:35:00,0
2012-09-14,4507,4,c,19:28:02,0
2012-03-30,1808,7,c,07:23:08,0
1986-11-10,8955,2,c,15:14:18,0
2008-09-26,4912,5,b,03:16:50,0
1996-06-07,3644,8,c,16:19:16,0
1990-12-19,6439,3,c,08:33:59,0
1983-11-12,2334,7,a,15:31:06,0
1996-10-03,1435,,b,00:59:56,0
1971-06-06,4483,9,c,03:40:07,0
1981-04-06,1269,,b,10:05:24,0
1991-11-11,3359,5,b,17:59:18,0
1993-07-22,5347,,b,01:52:01,0
1994-12-11,2587,4,a,14:50:09,0
2014-08-31,3430,0,a,12:16:11,0
2017-03-25,82,7,a,09:13:38,0
1974-11-02,4700,,a,04:26:08,0
